FREQ,TERRITORIAL_LEVEL,REF_AREA,TERRITORIAL_TYPE,MEASURE,AGE,SEX,UNIT_MEASURE,TIME_PERIOD,value
A,CTRY,NLD,TYPO_METRO,INMOB,_T,_T,PS,2010,589870.0
A,CTRY,AUS,TYPO_METRO,INMOB,_T,_T,PS,2010,335450.0
A,CTRY,DEU,TYPO_METRO,NETMOB,_T,_T,PS,2011,0.0
A,CTRY,NLD,TYPO_METRO,NETMOB,_T,_T,PS,2011,0.0
A,CTRY,AUS,TYPO_METRO,NETMOB,_T,_T,PS,2011,0.0
A,CTRY,DEU,TYPO_METRO,LFEXP,Y0,F,Y,2011,83.1
A,CTRY,DEU,TYPO_METRO,LFEXP,Y0,_T,Y,2011,80.6
A,CTRY,DEU,TYPO_METRO,LFEXP,Y0,M,Y,2011,77.9
A,CTRY,ITA,TYPO_METRO,LFEXP,Y0,M,Y,2011,79.7
A,CTRY,KOR,TYPO_METRO,LFEXP,Y0,_T,Y,2011,80.6
A,CTRY,AUS,TYPO_METRO,LFEXP,Y0,_T,Y,2011,81.9
A,CTRY,KOR,TYPO_METRO,LFEXP,Y0,F,Y,2011,84.0
A,CTRY,AUS,TYPO_METRO,LFEXP,Y0,F,Y,2011,84.2
A,CTRY,ITA,TYPO_METRO,LFEXP,Y0,F,Y,2011,84.8
A,CTRY,FRA,TYPO_METRO,LFEXP,Y0,F,Y,2011,85.7
A,CTRY,ESP,TYPO_METRO,LFEXP,Y0,_T,Y,2011,82.6
A,CTRY,AUS,TYPO_METRO,LFEXP,Y0,M,Y,2011,79.7
A,CTRY,KOR,TYPO_METRO,LFEXP,Y0,M,Y,2011,77.3
A,CTRY,FRA,TYPO_METRO,LFEXP,Y0,M,Y,2011,78.7
A,CTRY,ITA,TYPO_METRO,LFEXP,Y0,_T,Y,2011,82.4
A,CTRY,DEU,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2011,662685.0
A,CTRY,NLD,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2011,180060.0
A,CTRY,CAN,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2011,379244.0
A,CTRY,ITA,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2011,546585.0
A,CTRY,KOR,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2011,471265.0
A,CTRY,FRA,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2011,822480.0
A,CTRY,AUS,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2011,301585.0
A,CTRY,JPN,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2011,1050685.0
A,CTRY,ESP,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2011,470553.0
A,CTRY,GBR,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2011,242751.0
A,CTRY,JPN,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2011,373530.0
A,CTRY,KOR,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2011,99461.0
A,CTRY,FRA,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2011,633886.0
A,CTRY,CAN,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2011,8965589.0
A,CTRY,ITA,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2011,297825.0
A,CTRY,ESP,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2011,502654.0
A,CTRY,AUS,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2011,7703354.0
A,CTRY,DEU,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2011,353296.0
A,CTRY,NLD,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2011,34188.0
A,CTRY,USA,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2011,9161923.0
A,CTRY,CAN,TYPO_METRO,NETMOB,_T,_T,PS,2011,0.0
A,CTRY,DEU,TYPO_METRO,OUTMOB,_T,_T,PS,2011,1113170.0
A,CTRY,AUS,TYPO_METRO,OUTMOB,_T,_T,PS,2011,350770.0
A,CTRY,NLD,TYPO_METRO,OUTMOB,_T,_T,PS,2011,593721.0
A,CTRY,DEU,TYPO_METRO,INMOB,_T,_T,PS,2011,1113170.0
A,CTRY,NLD,TYPO_METRO,INMOB,_T,_T,PS,2011,593721.0
A,CTRY,AUS,TYPO_METRO,INMOB,_T,_T,PS,2011,350770.0
A,CTRY,JPN,_Z,POP,_T,F,PS,2022,64190000.0
A,CTRY,ITA,_Z,POP,_T,F,PS,2022,30211177.0
A,CTRY,IND,_Z,POP,_T,F,PS,2022,651884000.0
A,CTRY,NLD,_Z,POP,_T,F,PS,2022,8845204.0
A,CTRY,ITA,_Z,POP,_T,M,PS,2022,28818956.0
A,CTRY,JPN,_Z,POP,_T,M,PS,2022,60756000.0
A,CTRY,IND,_Z,POP,_T,M,PS,2022,700811000.0
A,CTRY,NLD,_Z,POP,_T,M,PS,2022,8745468.0
A,CTRY,ITA,_Z,POP,_T,_T,PS,2022,59030133.0
A,CTRY,JPN,_Z,POP,_T,_T,PS,2022,124946000.0
A,CTRY,IND,_Z,POP,_T,_T,PS,2022,1352695000.0
A,CTRY,NLD,_Z,POP,_T,_T,PS,2022,17590672.0
A,CTRY,DEU,_Z,POP,_T,F,PS,2022,42170339.0
A,CTRY,DEU,_Z,POP,_T,_T,PS,2022,83237124.0
A,CTRY,DEU,_Z,POP,_T,M,PS,2022,41066785.0
A,CTRY,USA,_Z,POP,_T,_T,PS,2017,324985539.0
A,CTRY,KOR,_Z,POP,_T,_T,PS,2017,51361911.0
A,CTRY,USA,_Z,POP,_T,M,PS,2017,160125630.0
A,CTRY,GBR,_Z,POP,_T,M,PS,2017,32581900.0
A,CTRY,JPN,_Z,POP,_T,F,PS,2017,65166000.0
A,CTRY,USA,_Z,POP,_T,F,PS,2017,163983240.0
A,CTRY,GBR,_Z,POP,_T,F,PS,2017,33458400.0
A,CTRY,KOR,_Z,POP,_T,F,PS,2017,25625118.0
A,CTRY,USA,_Z,MORT,_T,_T,DT,2017,2813032.0
A,CTRY,GBR,_Z,MORT,_T,_T,DT,2017,606049.0
A,CTRY,JPN,_Z,MORT,_T,_T,DT,2017,1339387.0
A,CTRY,NLD,_Z,MORT,_T,_T,DT,2017,150214.0
A,CTRY,DEU,_Z,MORT,_T,F,DT,2017,474511.0
A,CTRY,JPN,_Z,MORT,_T,F,DT,2017,649571.0
A,CTRY,NLD,_Z,MORT,_T,F,DT,2017,77553.0
A,CTRY,ITA,_Z,MORT,_T,M,DT,2017,309505.0
A,CTRY,CAN,_Z,MORT,_T,M,DT,2017,142135.0
A,CTRY,FRA,_Z,MORT,_T,M,DT,2017,301020.0
A,CTRY,DEU,_Z,MORT,_T,M,DT,2017,457761.0
A,CTRY,KOR,_Z,MORT,_T,M,DT,2017,154328.0
A,CTRY,JPN,_Z,MORT,_T,M,DT,2017,689816.0
A,CTRY,ESP,_Z,MORT,_T,M,DT,2017,212526.0
A,CTRY,JPN,_Z,LAND_AREA,_Z,_Z,KM2,2022,373530.0
A,CTRY,FRA,_Z,LAND_AREA,_Z,_Z,KM2,2022,633886.0
A,CTRY,NLD,_Z,LAND_AREA,_Z,_Z,KM2,2022,34188.0
A,CTRY,GBR,_Z,LAND_AREA,_Z,_Z,KM2,2022,242751.0
A,CTRY,IND,_Z,LAND_AREA,_Z,_Z,KM2,2022,3166391.0
A,CTRY,USA,_Z,LAND_AREA,_Z,_Z,KM2,2022,9161923.0
A,CTRY,ITA,_Z,LAND_AREA,_Z,_Z,KM2,2022,297825.0
A,CTRY,ESP,_Z,LAND_AREA,_Z,_Z,KM2,2022,502654.0
A,CTRY,CAN,_Z,LAND_AREA,_Z,_Z,KM2,2022,8965589.0
A,CTRY,DEU,_Z,LAND_AREA,_Z,_Z,KM2,2022,353296.0
A,CTRY,KOR,_Z,LAND_AREA,_Z,_Z,KM2,2022,99461.0
A,CTRY,CHN,_Z,LAND_AREA,_Z,_Z,KM2,2022,9544044.0
A,CTRY,AUS,_Z,LAND_AREA,_Z,_Z,KM2,2022,7703354.0
A,CTRY,CAN,_Z,LIVE_BIRTHS,Y0,_T,BR,2022,368637.0
A,CTRY,JPN,_Z,INMOB,_T,_T,PS,2022,2553434.0
A,CTRY,JPN,_Z,OUTMOB,_T,_T,PS,2022,2553434.0
A,CTRY,JPN,_Z,LAND_AREA,_Z,_Z,KM2,2017,373530.0
A,CTRY,FRA,_Z,LAND_AREA,_Z,_Z,KM2,2017,633886.0
A,CTRY,NLD,_Z,LAND_AREA,_Z,_Z,KM2,2017,34188.0
A,CTRY,GBR,_Z,LAND_AREA,_Z,_Z,KM2,2017,242751.0
A,CTRY,IND,_Z,LAND_AREA,_Z,_Z,KM2,2017,3166391.0
A,CTRY,USA,_Z,LAND_AREA,_Z,_Z,KM2,2017,9161923.0
A,CTRY,DEU,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2017,4.39
A,CTRY,FRA,_Z,FERT_RATIO,_T,F,BR_L_W,2017,1.89
A,CTRY,CAN,_Z,FERT_RATIO,_T,F,BR_L_W,2017,1.55
A,CTRY,ITA,_Z,LFEXP,Y0,_T,Y,2017,83.1
A,CTRY,NLD,_Z,LFEXP,Y0,M,Y,2017,80.2
A,CTRY,ESP,_Z,LIVE_BIRTHS,Y0,_T,BR,2017,391265.0
A,CTRY,IND,_Z,LFEXP,Y0,_T,Y,2017,69.2
A,CTRY,DEU,_Z,LIVE_BIRTHS,Y0,_T,BR,2017,784901.0
A,CTRY,JPN,_Z,LFEXP,Y0,_T,Y,2017,84.2
A,CTRY,DEU,_Z,LFEXP,Y0,M,Y,2017,78.7
A,CTRY,NLD,_Z,LFEXP,Y0,F,Y,2017,83.4
A,CTRY,USA,_Z,LFEXP,Y0,F,Y,2017,81.1
A,CTRY,CHN,_Z,LFEXP,Y0,M,Y,2017,74.3
A,CTRY,USA,_Z,LFEXP,Y0,_T,Y,2017,78.6
A,CTRY,FRA,_Z,LFEXP,Y0,M,Y,2017,79.6
A,CTRY,GBR,_Z,LFEXP,Y0,_T,Y,2017,81.3
A,CTRY,IND,_Z,LFEXP,Y0,F,Y,2017,70.4
A,CTRY,FRA,_Z,LFEXP,Y0,_T,Y,2017,82.7
A,CTRY,JPN,_Z,LFEXP,Y0,F,Y,2017,87.3
A,CTRY,CAN,_Z,LIVE_BIRTHS,Y0,_T,BR,2017,377627.0
A,CTRY,KOR,_Z,LFEXP,Y0,_T,Y,2017,82.7
A,CTRY,NLD,_Z,LFEXP,Y0,_T,Y,2017,81.8
A,CTRY,CAN,_Z,INMOB,_T,_T,PS,2017,284744.0
A,CTRY,DEU,_Z,INMOB,_T,_T,PS,2017,1093994.0
A,CTRY,CAN,_Z,OUTMOB,_T,_T,PS,2017,284744.0
A,CTRY,CAN,_Z,NETMOB,_T,_T,PS,2017,0.0
A,CTRY,AUS,_Z,MORT,_T,F,DT,2017,79519.0
A,CTRY,AUS,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2017,6.0
A,CTRY,ITA,_Z,FERT_RATIO,_T,F,BR_L_W,2017,1.33
A,CTRY,ITA,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2017,5.9
A,CTRY,FRA,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2017,3.5
A,CTRY,AUS,_Z,LFEXP,Y0,_T,Y,2017,82.8
A,CTRY,KOR,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2017,10.0
A,CTRY,KOR,_Z,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2017,120.0
A,CTRY,ESP,_Z,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2017,110.45740601054048
A,CTRY,AUS,_Z,FERT_RATIO,_T,F,BR_L_W,2017,1.743
A,CTRY,DEU,_Z,FERT_RATIO,_T,F,BR_L_W,2017,1.58
A,CTRY,AUS,_Z,OUTMOB,_T,_T,PS,2017,447200.0
A,CTRY,USA,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2017,13.0
A,CTRY,ESP,_Z,FERT_RATIO,_T,F,BR_L_W,2017,1.3
A,CTRY,GBR,_Z,LIVE_BIRTHS,Y0,_T,BR,2017,754906.0
A,CTRY,CAN,_Z,LFEXP,Y0,M,Y,2017,79.75
A,CTRY,ITA,_Z,POP,_T,_T,PS,2017,60066734.0
A,CTRY,ESP,_Z,POP,_T,M,PS,2017,22831107.0
A,CTRY,ITA,_Z,POP,_T,M,PS,2017,29178654.0
A,CTRY,ITA,_Z,POP,_T,F,PS,2017,30888080.0
A,CTRY,AUS,_Z,POP,_T,F,PS,2017,12389001.0
A,CTRY,AUS,_Z,POP,_T,_T,PS,2017,24592588.0
A,CTRY,CAN,_Z,POP,_T,F,PS,2017,18402888.0
A,CTRY,CAN,_Z,POP,_T,_T,PS,2017,36545075.0
A,CTRY,CAN,_Z,POP,_T,M,PS,2017,18142187.0
A,CTRY,AUS,_Z,POP,_T,_T,PS,2022,26014399.0
A,CTRY,USA,_Z,POP,_T,_T,PS,2022,333271411.0
A,CTRY,KOR,_Z,POP,_T,_T,PS,2022,51439038.0
A,CTRY,KOR,_Z,POP,_T,F,PS,2022,25802087.0
A,CTRY,KOR,_Z,POP,_T,M,PS,2022,25636951.0
A,CTRY,ESP,_Z,POP,_T,M,PS,2022,23288797.0
A,CTRY,ESP,_Z,POP,_T,F,PS,2022,24198046.0
A,CTRY,ESP,_Z,POP,_T,_T,PS,2022,47486843.0
A,CTRY,GBR,_Z,POP,_T,M,PS,2022,33104780.0
A,CTRY,GBR,_Z,POP,_T,F,PS,2022,34491501.0
A,CTRY,GBR,_Z,POP,_T,_T,PS,2022,67596279.0
A,CTRY,FRA,_Z,POP,_T,F,PS,2022,35109077.0
A,CTRY,FRA,_Z,POP,_T,M,PS,2022,32982626.0
A,CTRY,FRA,_Z,POP,_T,_T,PS,2022,68091703.0
A,CTRY,AUS,_Z,POP,_T,F,PS,2022,13104250.0
A,CTRY,AUS,_Z,POP,_T,M,PS,2022,12910149.0
